"SCHOOLID"	"SEX"	"KIND"	"GRADE"	"MATH"	"ESCS"	"CHANGE"	"FAMSTRUC"	"READ"	"TECH"	"LYCEUM"	"EARLY"	"ESCSM"	"SCHLSIZE"	"SCMATEDU"	"SCMATBUI"	"PROPSTAY"	"ISTMED"	"ISTLAR"	"MEDDISC"	"MEDSTUR"	"PCGMED"	"PCGALT"
"480"	15005	"Male"	1	1	588.4406	-0.09643	"Yes"	"0"	637.0618	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"481"	15005	"Male"	1	1	625.2064	0.6077	"Yes"	"0"	538.5651	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"482"	15005	"Male"	1	1	596.3857	-0.64182	"Yes"	"1"	535.3567	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"483"	15005	"Male"	1	1	604.6425	0.67104	"Yes"	"1"	564.232	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"484"	15006	"Female"	1	1	390.7462	0.61875	"Yes"	"1"	446.2275	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"485"	15006	"Female"	1	1	411.0765	-1.4055	"Yes"	"0"	526.1496	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"486"	15006	"Female"	1	1	414.5038	0.46411	"Yes"	"1"	531.6314	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"487"	15006	"Female"	1	1	452.2823	-0.14706	"Yes"	"0"	556.8156	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"488"	15006	"Female"	1	1	474.9494	-0.48859	"Yes"	"1"	585.8132	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"489"	15006	"Female"	1	1	455.3201	-1.62518	"Yes"	"1"	581.2848	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"490"	15006	"Female"	1	1	397.3672	-0.3973	"Yes"	"0"	543.3099	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"491"	15006	"Female"	1	1	449.0107	-1.14574	"Yes"	"1"	495.4837	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"492"	15006	"Female"	1	1	442.7792	0.14258	"Yes"	"1"	532.0286	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"493"	15006	"Female"	1	1	491.385	-1.07849	"Yes"	"1"	492.3059	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"494"	15006	"Female"	1	1	477.2083	-1.18493	"Yes"	"1"	494.6892	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"495"	15006	"Female"	1	1	480.324	0.41183	"Yes"	"1"	585.2571	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"496"	15006	"Female"	1	1	466.3032	0.2663	"Yes"	"1"	502.6338	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"497"	15006	"Female"	1	1	477.3641	0.84848	"Yes"	"1"	559.0401	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"498"	15006	"Female"	1	1	479.1556	1.41655	"Yes"	"1"	588.0377	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"499"	15006	"Female"	1	1	520.673	-0.58031	"Yes"	"1"	597.8094	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"500"	15006	"Female"	1	1	525.9698	0.43523	"Yes"	"0"	552.6844	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"501"	15006	"Female"	1	1	537.1865	-0.1732	"Yes"	"0"	628.1576	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"502"	15006	"Female"	1	1	565.384	0.14356	"Yes"	"0"	663.1136	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"503"	15006	"Female"	1	1	521.6077	0.45427	"Yes"	"1"	570.3213	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"504"	15006	"Male"	1	1	551.0516	0.06044	"Yes"	"1"	617.8117	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"505"	15006	"Female"	1	1	538.8222	0.02064	"Yes"	"1"	540.5293	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"506"	15006	"Female"	1	1	566.4745	-0.424	"Yes"	"0"	534.412	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"507"	15006	"Female"	1	1	571.3039	-1.07761	"Yes"	"1"	541.4032	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"508"	15006	"Male"	1	1	578.8596	-0.19223	"Yes"	"1"	557.9757	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"509"	15006	"Female"	1	1	581.508	0.3568	"Yes"	"1"	570.9569	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"510"	15006	"Female"	1	1	551.5968	-1.34179	"Yes"	"1"	479.9918	1	0	1	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"511"	15006	"Female"	1	1	591.7121	-0.14677	"Yes"	"0"	590.9771	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"512"	15006	"Male"	1	1	593.8931	1.81582	"Yes"	"1"	553.8048	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"513"	15006	"Female"	1	1	637.5915	-0.5556	"Yes"	"0"	679.7972	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"514"	15006	"Female"	1	1	577.3797	-0.80684	"Yes"	"1"	579.6959	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"515"	15006	"Female"	1	1	586.7269	-0.21838	"Yes"	"1"	574.1347	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"516"	15006	"Female"	1	1	576.6007	0.71679	"Yes"	"1"	581.2848	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"517"	15006	"Female"	0	1	592.5689	-0.70105	"Yes"	"1"	556.4184	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"518"	15006	"Female"	1	1	602.6951	0.59581	"Yes"	"0"	554.75	1	0	0	-0.140646	688	-0.527	-0.757	4	0	1	0.274157	-0.573926	0	1
"519"	15007	"Male"	1	1	400.9503	-0.51803	"Yes"	"0"	500.546	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"520"	15007	"Male"	1	1	474.5599	0.97971	"Yes"	"1"	378.1469	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"521"	15007	"Male"	1	0	462.4085	-1.45779	"Yes"	"1"	450.3351	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"522"	15007	"Male"	1	0	472.2231	-1.4055	"Yes"	"1"	508.0856	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"523"	15007	"Male"	1	1	429.5373	-1.01502	"Yes"	"1"	582.5197	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"524"	15007	"Male"	1	1	506.8079	-1.01334	"Yes"	"1"	424.6682	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"525"	15007	"Male"	1	0	488.7366	0.54032	"Yes"	"1"	612.197	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"526"	15007	"Male"	1	1	462.0969	-1.54674	"Yes"	"1"	399.0013	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"527"	15007	"Male"	1	1	564.2935	-0.78343	"Yes"	"1"	459.7998	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"528"	15007	"Male"	1	0	522.4646	-0.06054	"Yes"	"1"	429.2401	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"529"	15007	"Male"	1	0	528.5403	0.14764	"No"	"1"	552.2006	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"530"	15007	"Male"	1	1	545.8327	-0.68488	"Yes"	"1"	507.7648	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"531"	15007	"Male"	1	1	513.4289	-1.31565	"Yes"	"0"	509.8502	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"532"	15007	"Male"	1	1	548.0916	-0.83298	"Yes"	"0"	452.7414	1	0	1	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"533"	15007	"Male"	1	1	566.0072	-0.16609	"Yes"	"0"	516.1065	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"534"	15007	"Male"	1	1	554.7905	-0.57032	"Yes"	"0"	560.2215	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"535"	15007	"Male"	1	1	569.5124	-1.53623	"Yes"	"1"	471.3499	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"536"	15007	"Male"	1	1	578.3923	-0.78428	"Yes"	"1"	544.9818	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"537"	15007	"Male"	1	1	568.4219	0.16502	"Yes"	"0"	601.6896	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"538"	15007	"Male"	1	1	548.1695	-0.63404	"Yes"	"1"	533.5119	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"539"	15007	"Male"	1	1	551.9863	-1.12768	"Yes"	"0"	564.3924	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"540"	15007	"Male"	1	1	578.8596	-1.56679	"Yes"	"0"	559.8205	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"541"	15007	"Male"	1	1	605.733	-0.63093	"Yes"	"1"	601.9303	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"542"	15007	"Male"	1	1	609.0045	-1.17997	"Yes"	"1"	646.0453	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"543"	15007	"Male"	1	1	561.3335	-0.33502	"Yes"	"1"	562.7882	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"544"	15007	"Male"	1	1	577.5354	1.38029	"Yes"	"0"	652.462	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"545"	15007	"Male"	1	1	613.9118	0.40909	"Yes"	"1"	585.4874	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"546"	15007	"Male"	1	1	621.0002	-1.2895	"Yes"	"1"	569.8466	1	0	1	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"547"	15007	"Male"	1	0	616.4823	-1.20174	"No"	"1"	501.6689	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"548"	15007	"Male"	1	1	627.699	0.2811	"Yes"	"1"	565.8362	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"549"	15007	"Male"	1	1	703.4896	-0.51827	"Yes"	"1"	529.1004	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"550"	15007	"Male"	1	1	678.7973	0.12521	"Yes"	"1"	666.8996	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"551"	15007	"Male"	1	1	693.675	-0.63571	"Yes"	"1"	613.1595	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"552"	15007	"Male"	1	1	665.3217	0.30451	"Yes"	"1"	660.0819	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"553"	15007	"Male"	1	1	707.9296	1.87197	"Yes"	"1"	589.8989	1	0	0	-0.474446	498	1.481	-0.432	6	1	0	-0.531947	-0.222131	0	0
"554"	15008	"Female"	1	1	275.8529	-1.47251	"Yes"	"1"	360.8237	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"555"	15008	"Female"	1	1	334.6627	-1.3821	"Yes"	"1"	452.742	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"556"	15008	"Male"	1	0	358.8098	-0.53337	"Yes"	"0"	286.7085	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"557"	15008	"Male"	1	1	339.0248	-0.19126	"Yes"	"1"	390.9804	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"558"	15008	"Female"	1	1	337.389	-1.1702	"Yes"	"1"	481.5807	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"559"	15008	"Male"	1	1	379.5295	1.64447	"Yes"	"0"	350.0737	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"560"	15008	"Male"	1	1	445.2718	0.25496	"Yes"	"1"	246.7644	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"561"	15008	"Female"	1	1	354.2141	0.24619	"Yes"	"0"	512.6439	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"562"	15008	"Female"	1	1	415.3606	-0.75357	"Yes"	"1"	442.2552	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"563"	15008	"Female"	1	1	409.5965	1.09158	"Yes"	"0"	428.7495	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"564"	15008	"Female"	1	1	412.4007	-0.62261	"Yes"	"1"	514.3917	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"565"	15008	"Male"	1	1	428.291	0.62246	"Yes"	"1"	298.7399	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"566"	15008	"Female"	1	1	479.1556	-1.04925	"Yes"	"1"	475.2251	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"567"	15008	"Male"	1	0	415.3606	-0.47133	"N/A"	"1"	416.6473	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"568"	15008	"Female"	1	1	452.2823	-1.1734	"Yes"	"1"	477.2112	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"569"	15008	"Female"	1	1	427.2784	-0.15201	"Yes"	"1"	489.1281	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"570"	15008	"Female"	1	1	454.697	-0.7878	"Yes"	"1"	524.5607	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"571"	15008	"Female"	1	1	452.1265	-0.3929	"Yes"	"0"	444.4797	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"572"	15008	"Male"	1	1	456.6443	-1.18493	"Yes"	"1"	499.2626	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"573"	15008	"Female"	1	0	447.6087	0.00815	"Yes"	"1"	524.243	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"574"	15008	"Female"	1	1	455.4759	-1.07539	"Yes"	"1"	461.8783	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"575"	15008	"Female"	1	1	470.1979	-1.66695	"Yes"	"1"	429.544	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"576"	15008	"Female"	1	1	503.7701	0.33487	"Yes"	"1"	479.3563	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"577"	15008	"Female"	1	1	467.16	0.48803	"No"	"1"	445.1153	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"578"	15008	"Female"	1	1	534.6939	-0.94963	"Yes"	"1"	531.2342	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"579"	15008	"Female"	1	1	476.0399	-0.49189	"Yes"	"1"	545.6932	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"580"	15008	"Male"	1	1	492.787	0.75318	"Yes"	"1"	482.4187	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"581"	15008	"Female"	1	1	476.4294	-1.67747	"Invalid"	"1"	519.3173	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"582"	15008	"Male"	1	1	494.9681	-0.63404	"Yes"	"1"	471.8311	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"583"	15008	"Female"	1	1	553.1547	0.19556	"Yes"	"1"	492.4648	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"584"	15008	"Female"	1	1	533.9928	0.11147	"Yes"	"1"	506.6061	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"585"	15008	"Male"	1	1	495.2796	-1.4055	"Yes"	"1"	439.9079	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"586"	15008	"Male"	1	1	518.8814	-0.09643	"Yes"	"0"	390.3387	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"587"	15008	"Female"	1	1	569.5903	-0.38755	"Yes"	"1"	543.9454	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"588"	15008	"Male"	1	1	566.6303	-1.41967	"Yes"	"1"	592.3052	1	0	0	-0.4397383	572	2.2	1.488	2	1	0	-0.614306	-0.187826	0	1
"589"	15009	"Male"	1	1	440.2088	0.06044	"Yes"	"1"	409.0274	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"590"	15009	"Male"	1	1	438.6509	0.77836	"Yes"	"1"	509.0481	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"591"	15009	"Male"	1	0	471.4442	-0.84009	"Yes"	"1"	531.3463	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"592"	15009	"Male"	1	1	467.0821	-1.13259	"Yes"	"1"	432.8495	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"593"	15009	"Male"	1	1	461.2401	-0.41346	"Yes"	"1"	559.5799	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"594"	15009	"Male"	1	0	498.0838	1.76739	"Yes"	"1"	475.8416	1	0	1	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"595"	15009	"Male"	1	0	470.9768	-0.30638	"Yes"	"1"	463.1685	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"596"	15009	"Female"	1	1	500.5764	0.30014	"Yes"	"1"	478.0057	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"597"	15009	"Male"	1	1	522.854	-1.58852	"Yes"	"1"	512.0961	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"598"	15009	"Male"	1	1	488.8924	0.32462	"Yes"	"1"	451.9393	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"599"	15009	"Male"	0	1	508.2879	-0.64876	"Yes"	"0"	428.6786	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"600"	15009	"Male"	1	1	530.6434	0.06044	"Yes"	"1"	593.9094	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"601"	15009	"Male"	1	0	549.3379	-0.22549	"Yes"	"1"	506.4814	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"602"	15009	"Male"	1	1	575.4323	-1.18493	"Yes"	"0"	405.1774	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"603"	15009	"Male"	1	1	516.2331	-0.00871	"Yes"	"1"	599.2834	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"604"	15009	"Male"	1	1	550.2726	-0.12587	"Yes"	"1"	445.5225	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"605"	15009	"Male"	1	1	564.5272	-1.15874	"Yes"	"1"	470.8686	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"606"	15009	"Male"	1	1	548.8705	-0.04591	"Yes"	"1"	468.7832	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"607"	15009	"Male"	1	1	556.5041	-0.09972	"Yes"	"1"	502.3106	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"608"	15009	"Male"	1	1	589.7648	-0.60789	"Yes"	"1"	506.6419	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"609"	15009	"Male"	1	1	540.1464	-0.23524	"Yes"	"1"	467.0186	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"610"	15009	"Male"	1	1	555.102	-0.62332	"Yes"	"1"	556.2111	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"611"	15009	"Male"	1	1	568.2661	-0.54442	"Yes"	"1"	560.2215	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"612"	15009	"Male"	0	1	651.5345	-0.94744	"Yes"	"1"	555.409	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"613"	15009	"Male"	1	1	585.5585	-0.06862	"Yes"	"1"	375.4198	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"614"	15009	"Male"	1	1	617.5728	-0.11283	"Yes"	"1"	534.5546	1	0	1	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"615"	15009	"Male"	1	1	603.8635	-0.96807	"Yes"	"0"	605.1386	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"616"	15009	"Male"	1	0	602.6172	-1.65826	"Yes"	"1"	502.6314	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"617"	15009	"Male"	1	1	685.652	-0.43808	"Yes"	"1"	607.5449	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"618"	15009	"Male"	1	1	737.5292	-0.34645	"Yes"	"1"	554.6069	1	0	0	-0.3679467	639	2.2	-0.137	12	1	0	0.27544	0.621007	0	0
"619"	15010	"Male"	1	1	361.5361	-0.06862	"Yes"	"0"	384.1626	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"620"	15010	"Male"	1	0	461.7074	-0.21838	"Yes"	"1"	446.8059	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"621"	15010	"Male"	1	0	440.2088	-1.93021	"Yes"	"0"	426.6734	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"622"	15010	"Male"	1	1	462.0969	-1.39408	"Yes"	"0"	543.3776	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"623"	15010	"Female"	1	1	466.4589	-0.03439	"Yes"	"1"	555.8622	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"624"	15010	"Male"	1	1	513.1173	-0.96273	"Yes"	"1"	481.376	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"625"	15010	"Male"	1	1	484.9977	-1.35322	"Yes"	"1"	532.3088	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"626"	15010	"Male"	1	1	518.1025	-1.42502	"Yes"	"1"	470.7884	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"627"	15010	"Male"	1	1	538.5886	0.33116	"Yes"	"1"	506.4814	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"628"	15010	"Male"	1	1	541.1591	-0.01633	"No"	"1"	539.0463	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"629"	15010	"Male"	1	1	563.7482	-0.64876	"Yes"	"0"	526.2931	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"630"	15010	"Male"	1	0	530.3318	-0.80067	"Yes"	"1"	576.2634	1	0	1	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"631"	15010	"Male"	1	1	524.5677	-0.38755	"Yes"	"0"	493.4876	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"632"	15010	"Female"	1	1	548.0916	-1.01058	"Yes"	"1"	609.0907	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"633"	15010	"Male"	1	1	532.5907	0.22199	"Yes"	"0"	386.6491	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"634"	15010	"Male"	1	1	563.3588	1.08476	"Yes"	"1"	557.8153	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"635"	15010	"Male"	1	1	464.9011	0.90908	"Yes"	"0"	371.7302	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"636"	15010	"Male"	1	1	539.4454	-1.12768	"Yes"	"1"	657.2745	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"637"	15010	"Male"	1	1	574.2639	0.54032	"Yes"	"1"	603.5344	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"638"	15010	"Male"	1	1	555.7252	-0.69854	"Yes"	"0"	576.2634	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
"639"	15010	"Male"	1	1	583.5333	-1.20611	"Yes"	"1"	517.069	1	0	0	-0.451811	739	2.2	1.488	8	1	0	-0.054687	-0.659797	0	0
